kuupäev;vooluhulk_m3s;veetase_cm;veetemp_c;valideeritud
2017-07-04;380;150;;jah
2017-07-05;428;153;;jah
2017-07-06;399;165;;jah
2017-07-07;366;160;;jah
2017-07-08;343;151;;jah
2017-07-09;351;143;;jah
2017-07-10;368;142;;jah
2017-07-11;330;143;;jah
2017-07-12;430;131;;jah
2017-07-13;430;150;;jah
2017-07-14;527;147;;jah
2017-07-15;472;163;;jah
2017-07-16;479;151;;jah
2017-07-17;475;150;;jah
2017-07-18;507;147;;jah
2017-07-19;560;151;;jah
2017-07-20;540;157;;jah
2017-07-21;510;152;;jah
2017-07-22;500;144;;jah
2017-07-23;488;141;;jah
2017-07-24;491;136;;jah
2017-07-25;455;134;;jah
2017-07-26;412;126;;jah
2017-07-27;417;118;;jah
2017-07-28;412;120;;jah
2017-07-29;439;121;;jah
2017-07-30;430;128;;jah
2017-07-31;421;127;;jah
2017-08-01;438;126;;jah
2017-08-02;415;132;;jah
2017-08-03;444;131;;jah
2017-08-04;451;136;;jah
2017-08-05;524;136;;jah
2017-08-06;569;152;;jah
2017-08-07;593;160;;jah
2017-08-08;497;166;;jah
2017-08-09;497;151;;jah
2017-08-10;533;151;;jah
2017-08-11;526;165;;jah
2017-08-12;474;156;;jah
2017-08-13;578;147;;jah
2017-08-14;593;164;;jah
2017-08-15;541;166;;jah
2017-08-16;459;158;;jah
2017-08-17;475;144;;jah
2017-08-18;487;147;;jah
2017-08-19;484;148;;jah
2017-08-20;515;153;;jah
2017-08-21;532;153;;jah
2017-08-22;617;155;;jah
2017-08-23;649;169;;jah
2017-08-24;706;174;;jah
2017-08-25;645;183;;jah
2017-08-26;742;173;;jah
2017-08-27;624;189;;jah
2017-08-28;611;169;;jah
2017-08-29;609;167;;jah
2017-08-30;597;166;;jah
2017-08-31;564;164;;jah
2017-09-01;571;160;;jah
2017-09-02;540;182;;jah
2017-09-03;445;162;;jah
2017-09-04;361;138;;jah
2017-09-05;408;120;;jah
2017-09-06;483;130;;jah
2017-09-07;518;145;;jah
2017-09-08;594;150;;jah
2017-09-09;510;162;;jah
2017-09-10;526;149;;jah
2017-09-11;503;152;;jah
2017-09-12;463;148;;jah
2017-09-13;490;140;;jah
2017-09-14;572;145;;jah
2017-09-15;628;157;;jah
2017-09-16;621;167;;jah
2017-09-17;554;166;;jah
2017-09-18;498;155;;jah
2017-09-19;638;145;;jah
2017-09-20;592;166;;jah
2017-09-21;563;158;;jah
2017-09-22;478;152;;jah
2017-09-23;489;136;;jah
2017-09-24;506;137;;jah
2017-09-25;513;138;;jah
2017-09-26;525;138;;jah
2017-09-27;466;139;;jah
2017-09-28;460;127;;jah
2017-09-29;501;126;;jah
2017-09-30;491;133;;jah
2017-10-01;448;122;;jah
2017-10-02;488;129;;jah
2017-10-03;456;123;11,1;jah
2017-10-04;639;153;10,9;jah
2017-10-05;632;145;11;jah
2017-10-06;624;149;10,9;jah
2017-10-07;714;159;10,7;jah
2017-10-08;592;144;10,6;jah
2017-10-09;693;152;10,5;jah
2017-10-10;678;156;10,2;jah
2017-10-11;886;180;10,2;jah
2017-10-12;836;170;9,9;jah
2017-10-13;792;169;10;jah
2017-10-14;959;188;9,6;jah
2017-10-15;964;186;9,5;jah
2017-10-16;904;191;9,4;jah
2017-10-17;872;178;9,2;jah
2017-10-18;1070;198;9,4;jah
2017-10-19;996;183;9,2;jah
2017-10-20;838;169;9;jah
2017-10-21;798;160;8,8;jah
2017-10-22;809;161;8,2;jah
2017-10-23;772;152;7,5;jah
2017-10-24;700;150;7,2;jah
2017-10-25;745;150;6,6;jah
2017-10-26;714;147;5,6;jah
2017-10-27;728;152;5,1;jah
2017-10-28;876;167;4,9;jah
2017-10-29;816;162;5;jah
2017-10-30;952;186;4,5;jah
2017-10-31;1000;186;4,2;jah
2017-11-01;871;167;4,1;jah
2017-11-02;893;171;3,8;jah
2017-11-03;875;175;3,6;jah
2017-11-04;980;184;3,6;jah
2017-11-05;865;170;4,1;jah
2017-11-06;974;184;4,5;jah
2017-11-07;921;180;4,6;jah
2017-11-08;839;167;4,7;jah
2017-11-09;916;177;4,5;jah
2017-11-10;874;176;4,5;jah
2017-11-11;851;171;4,5;jah
2017-11-12;926;184;4,4;jah
2017-11-13;995;191;4;jah
2017-11-14;975;190;3,7;jah
2017-11-15;964;190;3,7;jah
2017-11-16;1090;202;3,7;jah
2017-11-17;939;191;3,8;jah
2017-11-18;1030;200;3,9;jah
2017-11-19;896;181;3,9;jah
2017-11-20;968;190;3,5;jah
2017-11-21;845;176;3,4;jah
2017-11-22;837;174;3,4;jah
2017-11-23;734;161;3,3;jah
2017-11-24;790;169;3,1;jah
2017-11-25;813;174;2,9;jah
2017-11-26;844;182;3,2;jah
2017-11-27;934;188;3,2;jah
2017-11-28;788;171;2,8;jah
2017-11-29;798;174;2,6;jah
2017-11-30;762;168;2,4;jah
2017-12-01;649;155;2,3;jah
2017-12-02;924;194;2;jah
2017-12-03;929;192;2;jah
2017-12-04;818;179;1,9;jah
2017-12-05;852;184;1,5;jah
2017-12-06;868;187;1,5;jah
2017-12-07;799;174;1,4;jah
2017-12-08;830;186;1,1;jah
2017-12-09;926;197;1,1;jah
2017-12-10;838;185;1,3;jah
2017-12-11;757;172;1,2;jah
2017-12-12;748;177;1;jah
2017-12-13;902;227;0,9;jah
2017-12-14;733;172;1,1;jah
2017-12-15;828;188;0,8;jah
2017-12-16;822;187;0,6;jah
2017-12-17;853;192;0,8;jah
2017-12-18;831;188;0,9;jah
2017-12-19;781;180;0,9;jah
2017-12-20;802;185;1;jah
2017-12-21;810;186;0,7;jah
2017-12-22;828;188;0,7;jah
2017-12-23;888;205;0,6;jah
2017-12-24;992;222;0,3;jah
2017-12-25;874;198;0,3;jah
2017-12-26;865;195;0,3;jah
2017-12-27;859;193;0,4;jah
2017-12-28;718;174;0,7;jah
2017-12-29;765;181;0,6;jah
2017-12-30;792;185;0,5;jah
2017-12-31;709;172;0,8;jah
2018-01-01;662;170;0,7;jah
2018-01-02;626;190;0,7;jah
2018-01-03;634;177;1;jah
2018-01-04;668;168;1,1;jah
2018-01-05;737;178;1,2;jah
2018-01-06;646;196;1,3;jah
2018-01-07;625;226;0,9;jah
2018-01-08;603;208;0,4;jah
2018-01-09;582;189;0,3;jah
2018-01-10;657;169;0,6;jah
2018-01-11;590;155;0,7;jah
2018-01-12;547;151;0,6;jah
2018-01-13;552;150;0,7;jah
2018-01-14;479;139;0,6;jah
2018-01-15;456;133;0,5;jah
2018-01-16;437;129;0,5;jah
2018-01-17;414;125;0,6;jah
2018-01-18;455;135;0,5;jah
2018-01-19;419;129;0,6;jah
2018-01-20;512;146;0,6;jah
2018-01-21;529;150;0,7;jah
2018-01-22;597;159;0,7;jah
2018-01-23;560;155;0,6;jah
2018-01-24;565;153;0,6;jah
2018-01-25;606;161;0,6;jah
2018-01-26;508;147;0,6;jah
2018-01-27;591;160;0,6;jah
2018-01-28;573;155;0,6;jah
2018-01-29;574;158;0,6;jah
2018-01-30;646;168;0,4;jah
2018-01-31;627;163;0,4;jah
2018-02-01;504;147;0,5;jah
2018-02-02;631;165;0,5;jah
2018-02-03;608;161;0,6;jah
2018-02-04;560;154;0,5;jah
2018-02-05;566;156;0,3;jah
2018-02-06;538;150;0,5;jah
2018-02-07;543;153;0,5;jah
2018-02-08;504;146;0,6;jah
2018-02-09;484;143;0,6;jah
2018-02-10;442;135;0,6;jah
2018-02-11;438;135;0,7;jah
2018-02-12;432;134;0,7;jah
2018-02-13;457;139;0,7;jah
2018-02-14;446;137;0,7;jah
2018-02-15;434;133;0,7;jah
2018-02-16;400;127;0,7;jah
2018-02-17;452;138;0,6;jah
2018-02-18;482;143;0,6;jah
2018-02-19;469;142;0,6;jah
2018-02-20;471;140;0,6;jah
2018-02-21;459;139;0,6;jah
2018-02-22;460;138;0,6;jah
2018-02-23;454;136;0,6;jah
2018-02-24;467;140;0,6;jah
2018-02-25;484;141;0,5;jah
2018-02-26;442;134;0,5;jah
2018-02-27;414;129;0,4;jah
2018-02-28;324;108;0,3;jah
2018-03-01;456;135;0,4;jah
2018-03-02;420;125;0,5;jah
2018-03-03;472;140;0,5;jah
2018-03-04;408;127;0,5;jah
2018-03-05;417;129;0,5;jah
2018-03-06;387;122;0,5;jah
2018-03-07;361;116;0,6;jah
2018-03-08;352;115;0,5;jah
2018-03-09;376;120;0,6;jah
2018-03-10;385;123;0,6;jah
2018-03-11;337;109;0,6;jah
2018-03-12;300;101;0,8;jah
2018-03-13;341;114;0,8;jah
2018-03-14;448;137;0,7;jah
2018-03-15;405;126;0,5;jah
2018-03-16;333;109;0,4;jah
2018-03-17;331;110;0,6;jah
2018-03-18;403;128;0,7;jah
2018-03-19;421;131;0,8;jah
2018-03-20;355;115;0,8;jah
2018-03-21;406;128;0,9;jah
2018-03-22;422;132;1,1;jah
2018-03-23;405;130;0,8;jah
2018-03-24;396;123;1;jah
2018-03-25;420;131;1,3;jah
2018-03-26;395;125;1,3;jah
2018-03-27;419;130;1,1;jah
2018-03-28;392;124;1,4;jah
2018-03-29;338;109;1,5;jah
2018-03-30;343;112;1,5;jah
2018-03-31;344;111;1,8;jah
2018-04-01;292;96;1,8;jah
2018-04-02;363;119;1,6;jah
2018-04-03;423;124;1,8;jah
2018-04-04;344;112;2,1;jah
2018-04-05;350;114;2,5;jah
2018-04-06;467;137;2,9;jah
2018-04-07;467;136;3,3;jah
2018-04-08;395;123;3;jah
2018-04-09;420;130;3,5;jah
2018-04-10;450;132;3,5;jah
2018-04-11;420;129;3,1;jah
2018-04-12;459;136;3,6;jah
2018-04-13;389;119;4,2;jah
2018-04-14;389;121;4,7;jah
2018-04-15;446;134;5,4;jah
2018-04-16;490;142;5,7;jah
2018-04-17;587;156;5,9;jah
2018-04-18;586;155;5,9;jah
2018-04-19;652;166;6,1;jah
2018-04-20;631;159;6,5;jah
2018-04-21;685;170;6,9;jah
2018-04-22;633;159;6,8;jah
2018-04-23;587;152;6,7;jah
2018-04-24;647;162;6,7;jah
2018-04-25;627;158;7;jah
2018-04-26;665;162;7,2;jah
2018-04-27;706;169;7,4;jah
2018-04-28;665;160;7,8;jah
2018-04-29;619;155;8,2;jah
2018-04-30;609;151;8,4;jah
2018-05-01;608;153;8,7;jah
2018-05-02;657;158;9,1;jah
2018-05-03;583;147;9,4;jah
2018-05-04;656;158;9,8;jah
2018-05-05;621;152;9,7;jah
2018-05-06;614;151;10;jah
2018-05-07;633;153;10,6;jah
2018-05-08;596;146;11,3;jah
2018-05-09;509;132;11,6;jah
2018-05-10;479;127;12,3;jah
2018-05-11;505;133;12,8;jah
2018-05-12;545;139;13,5;jah
2018-05-13;556;139;13,7;jah
2018-05-14;542;136;14,8;jah
2018-05-15;540;136;15,3;jah
2018-05-16;531;133;15,8;jah
2018-05-17;558;134;15,6;jah
2018-05-18;609;140;15,4;jah
2018-05-19;649;142;15,4;jah
2018-05-20;552;126;15,3;jah
2018-05-21;572;127;15,7;jah
2018-05-22;594;130;15,8;jah
2018-05-23;627;132;15,8;jah
2018-05-24;661;133;16,2;jah
2018-05-25;615;124;16,2;jah
2018-05-26;591;120;16,9;jah
2018-05-27;647;125;17,5;jah
2018-05-28;627;119;17,5;jah
2018-05-29;650;123;17,9;jah
2018-05-30;726;129;18;jah
2018-05-31;648;118;17,7;jah
2018-06-01;611;117;18;jah
2018-06-02;614;120;18,5;jah
2018-06-03;674;133;18,3;jah
2018-06-04;647;134;17,9;jah
2018-06-05;774;151;16,3;jah
2018-06-06;652;141;15,3;jah
2018-06-07;515;125;15;jah
2018-06-08;461;118;14,9;jah
2018-06-09;456;122;15,3;jah
2018-06-10;424;121;16;jah
2018-06-11;379;118;16,8;jah
2018-06-12;412;130;17,1;jah
2018-06-13;396;131;17,4;jah
2018-06-14;350;126;17,8;jah
2018-06-15;332;129;18,6;jah
2018-06-16;299;127;19,5;jah
2018-06-17;258;123;19,9;jah
2018-06-18;258;134;20,5;jah
2018-06-19;276;147;20;jah
2018-06-20;284;152;18,9;jah
2018-06-21;231;131;18,2;jah
2018-06-22;385;169;18,1;jah
2018-06-23;331;150;17,7;jah
2018-06-24;350;151;17,5;jah
2018-06-25;331;143;17;jah
2018-06-26;341;141;17,7;jah
2018-06-27;339;137;18,5;jah
2018-06-28;332;132;19,2;jah
2018-06-29;359;141;19,9;jah
2018-06-30;391;141;18,6;jah
2018-07-01;290;117;17;jah
2018-07-02;277;111;16,2;jah
2018-07-03;305;119;16,4;jah
2018-07-04;311;121;16,7;jah
2018-07-05;347;130;17,5;jah
2018-07-06;415;141;17,7;jah
2018-07-07;399;139;17,9;jah
2018-07-08;395;136;18,1;jah
2018-07-09;368;130;18,2;jah
2018-07-10;360;126;18,4;jah
2018-07-11;351;124;18,5;jah
2018-07-12;350;122;19;jah
2018-07-13;344;121;19,9;jah
2018-07-14;360;122;20,7;jah
2018-07-15;353;120;21,6;jah
2018-07-16;357;120;22,2;jah
2018-07-17;342;115;22,7;jah
2018-07-18;342;115;22,9;jah
2018-07-19;351;116;22,8;jah
2018-07-20;367;119;22,7;jah
2018-07-21;397;124;22,7;jah
2018-07-22;399;122;23,1;jah
2018-07-23;402;121;23,2;jah
2018-07-24;396;118;23,8;jah
2018-07-25;400;118;24,2;jah
2018-07-26;407;118;24,1;jah
2018-07-27;400;113;23,9;jah
2018-07-28;340;98;24,1;jah
2018-07-29;359;103;24,5;jah
2018-07-30;376;105;24,8;jah
2018-07-31;384;105;24,7;jah
2018-08-01;384;107;24,6;jah
2018-08-02;392;111;25,1;jah
2018-08-03;415;119;25,5;jah
2018-08-04;428;121;25;jah
2018-08-05;456;130;24,4;jah
2018-08-06;531;146;23,6;jah
2018-08-07;474;135;22,5;jah
2018-08-08;392;120;22,3;jah
2018-08-09;365;117;22,8;jah
2018-08-10;378;124;23,2;jah
2018-08-11;388;126;23,1;jah
2018-08-12;420;137;22,5;jah
2018-08-13;484;150;21,4;jah
2018-08-14;395;133;20,7;jah
2018-08-15;342;124;20,4;jah
2018-08-16;360;130;20,4;jah
2018-08-17;326;122;20,8;jah
2018-08-18;335;127;21,1;jah
2018-08-19;404;141;21,1;jah
2018-08-20;361;136;20,5;jah
2018-08-21;436;164;19,9;jah
2018-08-22;456;153;18,9;jah
2018-08-23;405;139;18,5;jah
2018-08-24;344;128;18,9;jah
2018-08-25;392;140;19,1;jah
2018-08-26;390;140;19,2;jah
2018-08-27;401;141;19,2;jah
2018-08-28;374;136;19,1;jah
2018-08-29;377;137;19;jah
2018-08-30;350;132;18,8;jah
2018-08-31;336;128;19;jah
2018-09-01;346;132;19;jah
2018-09-02;347;132;19,3;jah
2018-09-03;317;123;19,4;jah
2018-09-04;286;116;19,4;jah
2018-09-05;308;123;19,4;jah
2018-09-06;296;118;19,6;jah
2018-09-07;274;113;20;jah
2018-09-08;289;118;20,3;jah
2018-09-09;272;113;20,1;jah
2018-09-10;252;107;19,7;jah
2018-09-11;253;110;18,9;jah
2018-09-12;471;163;18,4;jah
2018-09-13;441;154;17,5;jah
2018-09-14;353;138;16,9;jah
2018-09-15;337;134;16,6;jah
2018-09-16;399;149;16,3;jah
2018-09-17;429;156;15,6;jah
2018-09-18;368;140;15,3;jah
2018-09-19;375;145;15,3;jah
2018-09-20;362;142;15,7;jah
2018-09-21;319;131;16;jah
2018-09-22;480;168;16,2;jah
2018-09-23;421;155;15,5;jah
2018-09-24;421;158;14,8;jah
2018-09-25;539;182;14;jah
2018-09-26;562;213;12,8;jah
2018-09-27;571;201;12;jah
2018-09-28;450;167;11,3;jah
2018-09-29;453;172;10,8;jah
2018-09-30;506;182;10,4;jah
2018-10-01;382;158;10,7;jah
2018-10-02;394;164;10,7;jah
2018-10-03;372;159;10,7;jah
2018-10-04;487;184;10,4;jah
2018-10-05;438;173;9,5;jah
2018-10-06;395;163;9,5;jah
2018-10-07;344;153;9,7;jah
2018-10-08;448;175;9,4;jah
2018-10-09;404;163;9,4;jah
2018-10-10;445;168;9,8;jah
2018-10-11;337;146;9,8;jah
2018-10-12;311;141;9,9;jah
2018-10-13;306;139;10,1;jah
2018-10-14;283;131;10,3;jah
2018-10-15;294;133;10,4;jah
2018-10-16;318;139;10,4;jah
2018-10-17;308;138;10,6;jah
2018-10-18;320;139;10,7;jah
2018-10-19;379;151;10,5;jah
2018-10-20;320;137;10;jah
2018-10-21;333;142;9,6;jah
2018-10-22;412;155;9,5;jah
2018-10-23;419;153;9,1;jah
2018-10-24;321;136;8,6;jah
2018-10-25;439;157;8,2;jah
2018-10-26;459;159;7,7;jah
2018-10-27;297;114;7,3;jah
2018-10-28;417;146;6,5;jah
2018-10-29;271;103;5,8;jah
2018-10-30;205;84;4,8;jah
2018-10-31;347;128;3,9;jah
2018-11-01;361;124;4,3;jah
2018-11-02;368;128;4,6;jah
2018-11-03;465;146;5,2;jah
2018-11-04;416;135;5,4;jah
2018-11-05;359;122;5,4;jah
2018-11-06;347;119;5,7;jah
2018-11-07;364;121;6;jah
2018-11-08;362;120;6,1;jah
2018-11-09;360;118;6;jah
2018-11-10;316;105;6,1;jah
2018-11-11;277;95;5,7;jah
2018-11-12;308;104;5,5;jah
2018-11-13;361;117;5;jah
2018-11-14;399;125;4,9;jah
2018-11-15;404;125;4,8;jah
2018-11-16;412;127;5;jah
2018-11-17;501;142;5,2;jah
2018-11-18;364;109;5,1;jah
2018-11-19;327;103;4,6;jah
2018-11-20;366;112;4,5;jah
2018-11-21;319;100;4,1;jah
2018-11-22;397;116;3,6;jah
2018-11-23;360;111;3,4;jah
2018-11-24;371;108;3,2;jah
2018-11-25;340;104;2,8;jah
2018-11-26;364;110;2,3;jah
2018-11-27;352;106;2,1;jah
2018-11-28;335;104;1,7;jah
2018-11-29;387;115;1,1;jah
2018-11-30;362;110;0,7;jah
2018-12-01;262;81;1,2;jah
2018-12-02;329;102;0,8;jah
2018-12-03;287;91;0,9;jah
2018-12-04;329;105;0,8;jah
2018-12-05;502;141;0,9;jah
2018-12-06;449;126;0,9;jah
2018-12-07;361;109;0,9;jah
2018-12-08;389;120;0,8;jah
2018-12-09;415;119;0,9;jah
2018-12-10;388;120;0,9;jah
2018-12-11;421;126;0,8;jah
2018-12-12;453;130;0,9;jah
2018-12-13;373;114;1;jah
2018-12-14;382;117;0,9;jah
2018-12-15;368;113;1;jah
2018-12-16;323;100;1,2;jah
2018-12-17;329;105;1,1;jah
2018-12-18;355;111;1,1;jah
2018-12-19;321;101;1,1;jah
2018-12-20;282;90;1,1;jah
2018-12-21;265;89;1;jah
2018-12-22;264;88;1;jah
2018-12-23;329;106;1;jah
2018-12-24;297;100;1;jah
2018-12-25;374;120;0,9;jah
2018-12-26;443;132;1;jah
2018-12-27;369;119;1;jah
2018-12-28;367;121;1,1;jah
2018-12-29;388;126;1,1;jah
2018-12-30;362;120;1,1;jah
2018-12-31;377;127;1,1;jah
2019-01-01;430;137;1,1;jah
2019-01-02;333;115;1,1;jah
2019-01-03;463;140;0,8;jah
2019-01-04;449;141;0,9;jah
2019-01-05;332;119;0,9;jah
2019-01-06;388;133;0,8;jah
2019-01-07;423;139;0,8;jah
2019-01-08;359;125;0,9;jah
2019-01-09;346;126;0,9;jah
2019-01-10;400;138;0,9;jah
2019-01-11;525;160;0,9;jah
2019-01-12;504;157;1;jah
2019-01-13;403;137;1;jah
2019-01-14;433;148;1;jah
2019-01-15;530;161;1,1;jah
2019-01-16;529;159;1,1;jah
2019-01-17;515;160;1;jah
2019-01-18;556;167;1;jah
2019-01-19;547;167;1;jah
2019-01-20;616;175;0,9;jah
2019-01-21;499;155;1;jah
2019-01-22;420;142;0,9;jah
2019-01-23;416;142;0,8;jah
2019-01-24;364;130;0,8;jah
2019-01-25;347;125;0,9;jah
2019-01-26;324;122;0,9;jah
2019-01-27;323;119;1;jah
2019-01-28;238;95;1,2;jah
2019-01-29;292;113;1,2;jah
2019-01-30;345;126;1,3;jah
2019-01-31;290;111;1,3;jah
2019-02-01;211;83;1,4;jah
2019-02-02;220;87;1,4;jah
2019-02-03;271;107;1,5;jah
2019-02-04;325;130;1,5;jah
2019-02-05;350;129;1,5;jah
2019-02-06;282;122;1,4;jah
2019-02-07;300;116;1,2;jah
2019-02-08;329;124;1,2;jah
2019-02-09;311;117;1;jah
2019-02-10;332;121;0,8;jah
2019-02-11;283;110;0,7;jah
2019-02-12;323;147;0,6;jah
2019-02-13;383;138;0,7;jah
2019-02-14;411;144;0,7;jah
2019-02-15;462;151;0,6;jah
2019-02-16;444;150;0,6;jah
2019-02-17;478;153;0,5;jah
2019-02-18;351;130;0,6;jah
2019-02-19;373;133;0,6;jah
2019-02-20;533;165;0,5;jah
2019-02-21;456;146;0,3;jah
2019-02-22;360;133;0,4;jah
2019-02-23;502;157;0,4;jah
2019-02-24;419;145;0,5;jah
2019-02-25;467;153;0,5;jah
2019-02-26;396;138;0,6;jah
2019-02-27;403;141;0,6;jah
2019-02-28;394;144;0,7;jah
2019-03-01;374;134;0,6;jah
2019-03-02;428;158;0,6;jah
2019-03-03;382;138;0,6;jah
2019-03-04;358;130;0,6;jah
2019-03-05;362;139;0,6;jah
2019-03-06;439;148;0,6;jah
2019-03-07;342;125;0,6;jah
2019-03-08;399;142;0,7;jah
2019-03-09;364;174;0,7;jah
2019-03-10;474;155;0,9;jah
2019-03-11;506;161;0,9;jah
2019-03-12;538;164;0,9;jah
2019-03-13;388;136;0,9;jah
2019-03-14;364;132;0,8;jah
2019-03-15;389;138;1;jah
2019-03-16;415;142;1;jah
2019-03-17;426;144;1,1;jah
2019-03-18;486;156;1,4;jah
2019-03-19;493;158;1,5;jah
2019-03-20;567;169;1,6;jah
2019-03-21;538;164;1,8;jah
2019-03-22;575;179;1,9;jah
2019-03-23;506;159;1,6;jah
2019-03-24;577;179;2,1;jah
2019-03-25;536;163;1,8;jah
2019-03-26;564;173;1,5;jah
2019-03-27;556;167;1,4;jah
2019-03-28;539;165;1,8;jah
2019-03-29;596;173;2,3;jah
2019-03-30;562;166;2,5;jah
2019-03-31;615;177;2,7;jah
2019-04-01;633;178;2,3;jah
2019-04-02;531;159;2,2;jah
2019-04-03;452;148;2,7;jah
2019-04-04;444;147;2,8;jah
2019-04-05;475;152;3,3;jah
2019-04-06;411;136;4,2;jah
2019-04-07;423;142;4,9;jah
2019-04-08;471;151;4,9;jah
2019-04-09;496;155;4,8;jah
2019-04-10;465;149;4,7;jah
2019-04-11;426;142;4,1;jah
2019-04-12;373;128;3,7;jah
2019-04-13;338;120;3,7;jah
2019-04-14;322;117;3,6;jah
2019-04-15;323;116;4,1;jah
2019-04-16;293;109;4,8;jah
2019-04-17;284;104;5,8;jah
2019-04-18;310;111;6,4;jah
2019-04-19;324;115;6,8;jah
2019-04-20;334;115;7,6;jah
2019-04-21;298;105;7,9;jah
2019-04-22;313;108;8,6;jah
2019-04-23;295;102;9,3;jah
2019-04-24;267;93;10;jah
2019-04-25;265;93;10,2;jah
2019-04-26;281;97;10,6;jah
2019-04-27;304;102;11,2;jah
2019-04-28;251;86;10,6;jah
2019-04-29;305;100;9,9;jah
2019-04-30;317;104;9,9;jah
2019-05-01;345;110;10,2;jah
2019-05-02;415;128;10,4;jah
2019-05-03;572;153;9,6;jah
2019-05-04;436;126;9;jah
2019-05-05;455;131;8,3;jah
2019-05-06;432;126;8,2;jah
2019-05-07;482;136;8,6;jah
2019-05-08;478;132;8,7;jah
2019-05-09;392;114;9,3;jah
2019-05-10;444;126;10;jah
2019-05-11;483;138;10,3;jah
2019-05-12;531;139;10,5;jah
2019-05-13;521;138;11,2;jah
2019-05-14;532;139;10,8;jah
2019-05-15;473;126;10,9;jah
2019-05-16;481;128;11,6;jah
2019-05-17;449;121;12,3;jah
2019-05-18;437;120;13,1;jah
2019-05-19;411;115;14;jah
2019-05-20;401;114;15,3;jah
2019-05-21;402;115;16,6;jah
2019-05-22;414;119;17,4;jah
2019-05-23;416;119;17,6;jah
2019-05-24;393;117;16,4;jah
2019-05-25;428;126;16;jah
2019-05-26;471;135;15,8;jah
2019-05-27;454;132;15,1;jah
2019-05-28;437;130;15,1;jah
2019-05-29;521;147;15,1;jah
2019-05-30;438;132;14,9;jah
2019-05-31;448;138;14,9;jah
2019-06-01;447;140;14,6;jah
2019-06-02;485;149;14,9;jah
2019-06-03;393;132;15,1;jah
2019-06-04;374;130;15,9;jah
2019-06-05;361;130;17,2;jah
2019-06-06;339;126;19,1;jah
2019-06-07;342;127;21,2;jah
2019-06-08;337;126;22,4;jah
2019-06-09;391;137;22,3;jah
2019-06-10;336;123;21;jah
2019-06-11;308;116;20,5;jah
2019-06-12;277;103;20,5;jah
2019-06-13;257;100;19,7;jah
2019-06-14;314;117;19,5;jah
2019-06-15;290;115;19,4;jah
2019-06-16;293;110;19,8;jah
2019-06-17;321;118;20,3;jah
2019-06-18;339;121;20,4;jah
2019-06-19;302;109;20,6;jah
2019-06-20;294;108;21,4;jah
2019-06-21;331;119;22,3;jah
2019-06-22;405;135;22,1;jah
2019-06-23;348;121;21,6;jah
2019-06-24;369;126;21,5;jah
2019-06-25;333;116;21,3;jah
2019-06-26;305;109;21;jah
2019-06-27;336;122;20,4;jah
2019-06-28;357;133;19,6;jah
2019-06-29;344;130;19,2;jah
2019-06-30;315;122;19,2;jah
2019-07-01;323;143;19,6;jah
2019-07-02;351;139;19,5;jah
2019-07-03;428;161;19,1;jah
2019-07-04;389;153;18,2;jah
2019-07-05;329;143;17,7;jah
2019-07-06;388;159;17,3;jah
2019-07-07;326;149;17,6;jah
2019-07-08;337;156;17,8;jah
2019-07-09;308;152;17,6;jah
2019-07-10;315;156;17,3;jah
2019-07-11;286;148;17,2;jah
2019-07-12;307;151;17,2;jah
2019-07-13;297;147;17,4;jah
2019-07-14;283;143;17,5;jah
2019-07-15;287;142;18,1;jah
2019-07-16;277;138;18,6;jah
2019-07-17;290;141;18,7;jah
2019-07-18;314;145;18,6;jah
2019-07-19;305;142;18,5;jah
2019-07-20;286;136;18,4;jah
2019-07-21;254;125;19;jah
2019-07-22;281;133;20;jah
2019-07-23;286;133;20,4;jah
2019-07-24;300;135;20,7;jah
2019-07-25;275;126;20,8;jah
2019-07-26;250;117;21,2;jah
2019-07-27;248;116;21,9;jah
2019-07-28;253;115;22,4;jah
2019-07-29;243;112;22,2;jah
2019-07-30;239;110;21,4;jah
2019-07-31;263;116;19,9;jah
2019-08-01;237;107;19;jah
2019-08-02;231;106;18,9;jah
2019-08-03;225;105;18,5;jah
2019-08-04;231;109;18;jah
2019-08-05;246;123;17,7;jah
2019-08-06;233;108;17,6;jah
2019-08-07;221;105;17,8;jah
2019-08-08;229;110;18,2;jah
2019-08-09;249;117;18,5;jah
2019-08-10;234;112;18,9;jah
2019-08-11;228;112;19,2;jah
2019-08-12;228;112;19,1;jah
2019-08-13;236;116;19,4;jah
2019-08-14;269;131;19,5;jah
2019-08-15;268;134;19,1;jah
2019-08-16;248;120;18,9;jah
2019-08-17;240;119;19,2;jah
2019-08-18;217;111;19,7;jah
2019-08-19;258;127;19,6;jah
2019-08-20;240;126;19,6;jah
2019-08-21;208;124;19,5;jah
2019-08-22;249;140;19,2;jah
2019-08-23;234;135;19;jah
2019-08-24;239;136;18,9;jah
2019-08-25;203;124;19,1;jah
2019-08-26;210;128;19,2;jah
2019-08-27;193;121;19,2;jah
